eid,pid,id,lab,subject,dob,recording_date,probe_name,probe_type,dset_bwm,dset_rs,n_clusters_text,n_good_clusters,n_overall_clusters,n_spikes,n_trials,recording_length,recording_minutes,duration_seconds,n_cluster_region_labels,n_unique_regions,n_good_unique_regions,brain_region_acronyms,good_brain_region_acronyms,brain_regions_text,session_json_bytes
642c97ea-fe89-4ec9-8629-5e492ea4019d,49c2ea3d-2b50-4e8a-b124-9e190960784e,49c2ea3d-2b50-4e8a-b124-9e190960784e,steinmetzlab,NR_0031,,2023-07-12,probe00,3B2,true,false,"165 good, 1181 overall",165,1181,8832862,489,69 minutes,69,4141.702111190974,1181,7,6,fp;alv;CA1;DG-mo;CA3;DG-sg;DG-po,fp;alv;CA1;DG-mo;CA3;DG-sg,"dentate gyrus granule cell layer, dentate gyrus molecular layer, field ca1, field ca3, alveus, corpus callosum posterior forceps, ca1, ca3, dg-mo, dg-sg, alv, fp",45772
642c97ea-fe89-4ec9-8629-5e492ea4019d,b72b22c2-6e9d-4604-9910-20c0e1a467d7,b72b22c2-6e9d-4604-9910-20c0e1a467d7,steinmetzlab,NR_0031,,2023-07-12,probe01,3B2,true,false,"39 good, 949 overall",39,949,703392,489,69 minutes,69,4141.707483416503,949,14,6,VISp2/3;VISp4;VISp5;CA1;VISp6a;bsc;or;VISp6b;fp;alv;DG-mo;DG-sg;DG-po;LP,VISp5;VISp6a;or;CA1;DG-mo;DG-sg,"dentate gyrus granule cell layer, dentate gyrus molecular layer, field ca1, primary visual area layer 5, primary visual area layer 6a, optic radiation, ca1, dg-mo, dg-sg, visp5, visp6a, or",39489
caa5dddc-9290-4e27-9f5e-575ba3598614,d0046384-16ea-4f69-bae9-165e8d0aeacf,d0046384-16ea-4f69-bae9-165e8d0aeacf,steinmetzlab,NR_0031,,2023-07-14,probe01,3B2,true,false,"113 good, 651 overall",113,651,2087158,404,33 minutes,33,2001.7484271963958,651,15,12,VISp4;VISp5;VISp6a;or;CA1;DG-mo;DG-sg;DG-po;root;bsc;LP;POL;APN;MRN;MB,VISp4;VISp5;VISp6a;CA1;DG-mo;DG-sg;root;LP;POL;APN;MB;MRN,"anterior pretectal nucleus, dentate gyrus granule cell layer, dentate gyrus molecular layer, field ca1, lateral posterior nucleus of the thalamus, midbrain, midbrain reticular nucleus, posterior limiting nucleus of the thalamus, primary visual area layer 4, primary visual area layer 5, primary visual area layer 6a, root, apn, ca1, dg-mo, dg-sg, lp, mb, mrn, pol, visp4, visp5, visp6a, root",28545
ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,11a5a93e-58a9-4ed0-995e-52279ec16b98,11a5a93e-58a9-4ed0-995e-52279ec16b98,wittenlab,ibl_witten_13,2019-04-23,2019-12-03,probe01,3A,true,false,"239 good, 1497 overall",239,1497,9141760,850,77 minutes,77,4648.913604555354,1497,20,17,VISa2/3;VISa4;VISa5;VISa6a;VISa6b;scwm;ccs;CA1;CA3;VPM;ml;PO;LGd-co;LP;DG-mo;DG-sg;DG-po;LGd-sh;LGd-ip;TH,VISa4;VISa5;VISa6a;CA1;DG-mo;DG-sg;DG-po;CA3;LGd-co;LGd-sh;LGd-ip;LP;PO;VPM;ccs;TH;ml,"anterior area layer 4, anterior area layer 5, anterior area layer 6a, dentate gyrus granule cell layer, dentate gyrus molecular layer, dentate gyrus polymorph layer, dorsal part of the lateral geniculate complex core, dorsal part of the lateral geniculate complex ipsilateral zone, dorsal part of the lateral geniculate complex shell, field ca1, field ca3, lateral posterior nucleus of the thalamus, posterior complex of the thalamus, thalamus, ventral posteromedial nucleus of the thalamus, corpus callosum splenium, medial lemniscus, ca1, ca3, dg-mo, dg-po, dg-sg, lgd-co, lgd-ip, lgd-sh, lp, po, th, visa4, visa5, visa6a, vpm, ccs, ml",64424
5139ce2c-7d52-44bf-8129-692d61dd6403,3283d8ec-1436-4529-8a16-941bbf65c91d,3283d8ec-1436-4529-8a16-941bbf65c91d,wittenlab,ibl_witten_13,2019-04-23,2019-11-26,probe00,3A,true,false,"166 good, 1258 overall",166,1258,10984342,1026,88 minutes,88,5303.325966666666,1258,11,11,ACAv1;IG;ccg;STR;LSr;BST;HY;SI;LSv;aco;ACB,IG;ACAv1;ccg;STR;LSr;LSv;BST;aco;HY;ACB;SI,"anterior cingulate area ventral part layer 1, bed nuclei of the stria terminalis, hypothalamus, induseum griseum, lateral septal nucleus rostral (rostroventral) part, lateral septal nucleus ventral part, nucleus accumbens, striatum, substantia innominata, anterior commissure olfactory limb, genu of corpus callosum, acav1, acb, bst, hy, ig, lsr, lsv, si, str, aco, ccg",60194
49368f16-de69-4647-9a7a-761e94517821,958b1089-a066-43e2-990d-8aad703429a2,958b1089-a066-43e2-990d-8aad703429a2,wittenlab,ibl_witten_13,2019-04-23,2019-11-27,probe00,3A,true,false,"108 good, 765 overall",108,765,4008684,544,72 minutes,72,4321.373066666667,765,9,8,STR;LSr;MA;SI;aco;BST;LSv;HY;OT,STR;LSr;LSv;BST;aco;HY;SI;MA,"bed nuclei of the stria terminalis, hypothalamus, lateral septal nucleus rostral (rostroventral) part, lateral septal nucleus ventral part, magnocellular nucleus, striatum, substantia innominata, anterior commissure olfactory limb, bst, hy, lsr, lsv, ma, si, str, aco",34723
5139ce2c-7d52-44bf-8129-692d61dd6403,eb82b081-4edc-4d6a-89ee-3453d1c4c8f0,eb82b081-4edc-4d6a-89ee-3453d1c4c8f0,wittenlab,ibl_witten_13,2019-04-23,2019-11-26,probe01,3A,true,false,"54 good, 642 overall",54,642,3248363,1026,88 minutes,88,5309.046473198819,642,17,11,fp;INC;ND;cing;PAG;MRN;RSPv6b;ccs;RSPv5;RSPv2/3;RSPv1;root;MB;NPC;pc;SCO;AQ,PAG;ND;MRN;INC;fp;RSPv5;RSPv2/3;MB;NPC;pc;AQ,"interstitial nucleus of cajal, midbrain, midbrain reticular nucleus, nucleus of darkschewitsch, nucleus of the posterior commissure, periaqueductal gray, retrosplenial area ventral part layer 2/3, retrosplenial area ventral part layer 5, cerebral aqueduct, corpus callosum posterior forceps, posterior commissure, aq, inc, mb, mrn, nd, npc, pag, rspv2/3, rspv5, fp, pc",41695
dcceebe5-4589-44df-a1c1-9fa33e779727,134e8241-f5d7-4ad7-a8c0-11b34f2eedc3,134e8241-f5d7-4ad7-a8c0-11b34f2eedc3,wittenlab,ibl_witten_17,2019-11-13,2020-07-23,probe00,3A,true,false,"13 good, 214 overall",13,214,532496,681,110 minutes,110,6600.750433333334,214,12,5,SSp-ll5;SSp-ll6a;SSp-ul6a;SSp-ul6b;scwm;ccb;VL;fi;root;AV;AMd;SSp-ll4,SSp-ll6a;SSp-ul6a;scwm;AV;AMd,"anteromedial nucleus dorsal part, anteroventral nucleus of thalamus, primary somatosensory area lower limb layer 6a, primary somatosensory area upper limb layer 6a, supra-callosal cerebral white matter, amd, av, ssp-ll6a, ssp-ul6a, scwm",21556
d832d9f7-c96a-4f63-8921-516ba4a7b61f,800e8e76-dc93-4e52-ae8d-e35ad26daefe,800e8e76-dc93-4e52-ae8d-e35ad26daefe,wittenlab,ibl_witten_17,2019-11-13,2020-07-22,probe01,3A,true,false,"12 good, 506 overall",12,506,1929807,660,155 minutes,155,9334.512699889176,506,15,4,SSp-ll4;SSp-ll5;SSp-ll6a;CP;SSp-ul6a;fi;scwm;ccb;SEZ;AMv;VL;root;TH;AV;RT,CP;RT;AV;TH,"anteroventral nucleus of thalamus, caudoputamen, reticular nucleus of the thalamus, thalamus, av, cp, rt, th",29792
b10ed1ba-2099-42c4-bee3-d053eb594f09,f1c3cf0a-f3ad-479b-8dd2-7d60ab6d03ff,f1c3cf0a-f3ad-479b-8dd2-7d60ab6d03ff,wittenlab,ibl_witten_17,2019-11-13,2020-07-30,probe00,3A,true,false,"128 good, 1389 overall",128,1389,13467717,896,100 minutes,100,6034.545966666667,1389,10,9,SIM;CUL4 5;IP;arb;SPVI;icp;DCO;MY;V4r;sptV,SIM;CUL4 5;IP;arb;V4r;DCO;icp;MY;sptV,"dorsal cochlear nucleus, interposed nucleus, lobules iv-v, medulla, simple lobule, arbor vitae, inferior cerebellar peduncle, lateral recess, spinal tract of the trigeminal nerve, cul4 5, dco, ip, my, sim, v4r, arb, icp, sptv",63812
cae5cd75-55e5-4277-8db3-cf4d6c5ff918,46630957-63fd-4d0d-a2ba-8766f0796db8,46630957-63fd-4d0d-a2ba-8766f0796db8,wittenlab,ibl_witten_18,2019-11-13,2020-09-01,probe00,3A,true,false,"82 good, 1044 overall",82,1044,1893160,498,86 minutes,86,5183.2962333333335,1044,10,9,SSp-bfd6a;SSp-bfd6b;or;CP;BLAa;STR;BLAp;LA;EPv;amc,SSp-bfd6a;SSp-bfd6b;or;CP;LA;BLAa;BLAp;amc;EPv,"basolateral amygdalar nucleus anterior part, basolateral amygdalar nucleus posterior part, caudoputamen, endopiriform nucleus ventral part, lateral amygdalar nucleus, primary somatosensory area barrel field layer 6a, primary somatosensory area barrel field layer 6b, amygdalar capsule, optic radiation, blaa, blap, cp, epv, la, ssp-bfd6a, ssp-bfd6b, amc, or",49952
4ef13091-1bc8-4f32-9619-107bdf48540c,aec2b14f-5dbc-400b-bf2e-dd13e711e2ff,aec2b14f-5dbc-400b-bf2e-dd13e711e2ff,wittenlab,ibl_witten_18,2019-11-13,2020-09-02,probe00,3A,true,false,"93 good, 883 overall",93,883,5496364,861,79 minutes,79,4794.275533333333,883,15,9,SSp-bfd1;SSp-bfd2/3;SSp-bfd4;SSp-bfd5;SSp-bfd6a;SSp-bfd6b;scwm;ccb;CP;STR;fiber tracts;st;int;RT;GPi,SSp-bfd5;SSp-bfd6a;SSp-bfd6b;scwm;ccb;CP;RT;int;GPi,"caudoputamen, globus pallidus internal segment, primary somatosensory area barrel field layer 5, primary somatosensory area barrel field layer 6a, primary somatosensory area barrel field layer 6b, reticular nucleus of the thalamus, corpus callosum body, internal capsule, supra-callosal cerebral white matter, cp, gpi, rt, ssp-bfd5, ssp-bfd6a, ssp-bfd6b, ccb, int, scwm",46142
25f77e81-c1af-46ab-8686-73ac3d67c4a7,f142d2c6-6d85-4e9d-9c56-07620486e068,f142d2c6-6d85-4e9d-9c56-07620486e068,wittenlab,ibl_witten_18,2019-11-13,2020-09-03,probe00,3A,true,false,"152 good, 1213 overall",152,1213,4616174,1014,119 minutes,119,7171.5796,1213,14,13,SSp-bfd4;SSp-bfd5;SSp-bfd6a;SSp-bfd6b;SSs6b;scwm;ccb;EPd;CP;STR;LA;amc;CTXsp;PIR,SSp-bfd4;SSp-bfd5;SSp-bfd6a;SSp-bfd6b;SSs6b;scwm;ccb;CP;LA;amc;EPd;CTXsp;PIR,"caudoputamen, cortical subplate, endopiriform nucleus dorsal part, lateral amygdalar nucleus, piriform area, primary somatosensory area barrel field layer 4, primary somatosensory area barrel field layer 5, primary somatosensory area barrel field layer 6a, primary somatosensory area barrel field layer 6b, supplemental somatosensory area layer 6b, amygdalar capsule, corpus callosum body, supra-callosal cerebral white matter, cp, ctxsp, epd, la, pir, ssp-bfd4, ssp-bfd5, ssp-bfd6a, ssp-bfd6b, sss6b, amc, ccb, scwm",59749
4ddb8a95-788b-48d0-8a0a-66c7c796da96,20469b30-1cd8-4078-9883-a840a0f6d787,20469b30-1cd8-4078-9883-a840a0f6d787,wittenlab,ibl_witten_19,2019-11-13,2020-07-21,probe01,3A,true,false,"67 good, 506 overall",67,506,1697124,722,92 minutes,92,5568.721600803304,506,9,7,PL5;ORBm5;ILA5;ILA2/3;STR;DP;ILA1;TTd;OLF,ORBm5;ILA5;ILA2/3;ILA1;DP;TTd;STR,"dorsal peduncular area, infralimbic area layer 1, infralimbic area layer 2/3, infralimbic area layer 5, orbital area medial part layer 5, striatum, taenia tecta dorsal part, dp, ila1, ila2/3, ila5, orbm5, str, ttd",30755
f8041c1e-5ef4-4ae6-afec-ed82d7a74dc1,8aba5f8c-4438-4588-9bb0-b20d2fd3eca5,8aba5f8c-4438-4588-9bb0-b20d2fd3eca5,wittenlab,ibl_witten_19,2019-11-13,2020-07-22,probe01,3A,true,false,"16 good, 309 overall",16,309,634733,508,113 minutes,113,6822.480423247477,309,9,3,void;MOs1;MOs2/3;MOs5;PL5;ORBm5;ILA5;DP;ILA2/3,PL5;ORBm5;ILA5,"infralimbic area layer 5, orbital area medial part layer 5, prelimbic area layer 5, ila5, orbm5, pl5",19948
65f5c9b4-4440-48b9-b914-c593a5184a18,b549e337-acc5-4837-9c56-e53b173fe5fe,b549e337-acc5-4837-9c56-e53b173fe5fe,wittenlab,ibl_witten_19,2019-11-13,2020-07-23,probe00,3A,true,false,"142 good, 1186 overall",142,1186,4465967,458,79 minutes,79,4786.4519666666665,1186,8,7,MOs5;MOs6a;FRP6a;ORBl6a;ORBl5;ACB;aco;OLF,MOs6a;FRP6a;ORBl6a;ORBl5;OLF;ACB;aco,"frontal pole layer 6a, nucleus accumbens, olfactory areas, orbital area lateral part layer 5, orbital area lateral part layer 6a, secondary motor area layer 6a, anterior commissure olfactory limb, acb, frp6a, mos6a, olf, orbl5, orbl6a, aco",45813
4ddb8a95-788b-48d0-8a0a-66c7c796da96,d3b3c9a7-cf6a-4d25-b8da-e0f599a26191,d3b3c9a7-cf6a-4d25-b8da-e0f599a26191,wittenlab,ibl_witten_19,2019-11-13,2020-07-21,probe00,3A,true,false,"70 good, 947 overall",70,947,5954623,722,92 minutes,92,5565.8576,947,11,7,V3;chpl;root;NPC;MRN;RPF;SNr;VTA;MB;ml;SNc,NPC;RPF;MRN;ml;MB;VTA;SNr,"midbrain, midbrain reticular nucleus, nucleus of the posterior commissure, retroparafascicular nucleus, substantia nigra reticular part, ventral tegmental area, medial lemniscus, mb, mrn, npc, rpf, snr, vta, ml",44047
e12fbe11-8a6b-4bf6-a955-e5f6cec31ef1,01937b3b-8719-43c3-b5bd-14e6b0cf2802,01937b3b-8719-43c3-b5bd-14e6b0cf2802,wittenlab,ibl_witten_20,2019-11-13,2020-09-02,probe00,3A,true,false,"228 good, 1405 overall",228,1405,23413565,1065,117 minutes,117,7055.954566666666,1405,13,12,arb;IP;CB;ICB;VeCB;V4r;MV;SPIV;IRN;NTS;GRN;MY;PGRNl,arb;IP;CB;ICB;VeCB;MV;SPIV;IRN;NTS;GRN;PGRNl;MY,"cerebellum, gigantocellular reticular nucleus, infracerebellar nucleus, intermediate reticular nucleus, interposed nucleus, medial vestibular nucleus, medulla, nucleus of the solitary tract, paragigantocellular reticular nucleus lateral part, spinal vestibular nucleus, vestibulocerebellar nucleus, arbor vitae, cb, grn, icb, ip, irn, mv, my, nts, pgrnl, spiv, vecb, arb",65417
a7763417-e0d6-4f2a-aa55-e382fd9b5fb8,57c5856a-c7bd-4d0f-87c6-37005b1484aa,57c5856a-c7bd-4d0f-87c6-37005b1484aa,wittenlab,ibl_witten_20,2019-11-13,2020-09-03,probe00,3A,true,false,"216 good, 1357 overall",216,1357,28900251,972,111 minutes,111,6678.8008,1357,13,12,arb;IP;CB;ICB;VeCB;IRN;PGRNl;V4;chpl;MV;SPIV;GRN;NTS,arb;IP;CB;ICB;VeCB;IRN;V4;MV;SPIV;NTS;GRN;PGRNl,"cerebellum, gigantocellular reticular nucleus, infracerebellar nucleus, intermediate reticular nucleus, interposed nucleus, medial vestibular nucleus, nucleus of the solitary tract, paragigantocellular reticular nucleus lateral part, spinal vestibular nucleus, vestibulocerebellar nucleus, arbor vitae, fourth ventricle, cb, grn, icb, ip, irn, mv, nts, pgrnl, spiv, v4, vecb, arb",62233
a7763417-e0d6-4f2a-aa55-e382fd9b5fb8,769b42dc-acf3-4079-b09e-ec979568d297,769b42dc-acf3-4079-b09e-ec979568d297,wittenlab,ibl_witten_20,2019-11-13,2020-09-03,probe01,3A,true,false,"57 good, 1163 overall",57,1163,3059115,972,111 minutes,111,6677.015621713319,1163,12,8,VISp6a;VISp6b;scwm;fp;POST;bsc;SCig;VISp2/3;VISp4;VISp5;MRN;MB,scwm;POST;VISp2/3;VISp4;VISp5;SCig;MRN;MB,"midbrain, midbrain reticular nucleus, postsubiculum, primary visual area layer 2/3, primary visual area layer 4, primary visual area layer 5, superior colliculus motor related intermediate gray layer, supra-callosal cerebral white matter, mb, mrn, post, scig, visp2/3, visp4, visp5, scwm",56462
037d75ca-c90a-43f2-aca6-e86611916779,81a1cbae-60b6-4013-9511-1bf3855387a2,81a1cbae-60b6-4013-9511-1bf3855387a2,wittenlab,ibl_witten_20,2019-11-13,2020-09-01,probe00,3A,true,false,"134 good, 1321 overall",134,1321,18654381,842,101 minutes,101,6097.419933333334,1321,13,12,arb;IP;scp;CB;SUV;MY;PARN;SPIV;NTS;das;LAV;PGRNl;IRN,IP;scp;CB;SUV;LAV;das;SPIV;NTS;PARN;IRN;PGRNl;MY,"cerebellum, intermediate reticular nucleus, interposed nucleus, lateral vestibular nucleus, medulla, nucleus of the solitary tract, paragigantocellular reticular nucleus lateral part, parvicellular reticular nucleus, spinal vestibular nucleus, superior vestibular nucleus, dorsal acoustic stria, superior cerebelar peduncles, cb, ip, irn, lav, my, nts, parn, pgrnl, spiv, suv, das, scp",59197
5285c561-80da-4563-8694-739da92e5dd0,bc2f8bde-9498-41d7-b9db-83bd05cd34ba,bc2f8bde-9498-41d7-b9db-83bd05cd34ba,wittenlab,ibl_witten_25,2020-06-09,2020-12-08,probe00,3A,true,false,"195 good, 997 overall",195,997,24810648,563,76 minutes,76,4583.0125333333335,997,11,10,arb;ANcr1;IP;DN;CB;V4r;DCO;MY;icp;SPVO;sptV,arb;IP;DN;CB;V4r;DCO;MY;icp;SPVO;sptV,"cerebellum, dentate nucleus, dorsal cochlear nucleus, interposed nucleus, medulla, spinal nucleus of the trigeminal oral part, arbor vitae, inferior cerebellar peduncle, lateral recess, spinal tract of the trigeminal nerve, cb, dco, dn, ip, my, spvo, v4r, arb, icp, sptv",42359
5285c561-80da-4563-8694-739da92e5dd0,f698f893-da01-49a1-ae4b-16f7e42e5ff5,f698f893-da01-49a1-ae4b-16f7e42e5ff5,wittenlab,ibl_witten_25,2020-06-09,2020-12-08,probe01,3A,true,false,"113 good, 1058 overall",113,1058,4037722,563,76 minutes,76,4580.683345834224,1058,13,10,VISl2/3;VISl4;VISl5;VISli5;VISli6a;or;fp;alv;ProS;SUB;ENTm5;PRE;HATA,VISl2/3;VISl5;VISli5;VISli6a;alv;ProS;SUB;PRE;HATA;ENTm5,"entorhinal area medial part dorsal zone layer 5, hippocampo-amygdalar transition area, lateral visual area layer 2/3, lateral visual area layer 5, laterointermediate area layer 5, laterointermediate area layer 6a, presubiculum, prosubiculum, subiculum, alveus, entm5, hata, pre, pros, sub, visl2/3, visl5, visli5, visli6a, alv",42691
09394481-8dd2-4d5c-9327-f2753ede92d7,0fcb5f66-4d56-4247-8413-aef51e484e67,0fcb5f66-4d56-4247-8413-aef51e484e67,wittenlab,ibl_witten_26,2020-06-09,2021-01-30,probe00,3A,true,false,"268 good, 1288 overall",268,1288,24051086,912,94 minutes,94,5645.354,1288,13,12,CUL4 5;arb;IP;CB;PARN;ICB;SUV;SPIV;NTS;IRN;PGRNl;das;LAV,CUL4 5;arb;IP;CB;ICB;SUV;das;LAV;SPIV;NTS;PARN;IRN,"cerebellum, infracerebellar nucleus, intermediate reticular nucleus, interposed nucleus, lateral vestibular nucleus, lobules iv-v, nucleus of the solitary tract, parvicellular reticular nucleus, spinal vestibular nucleus, superior vestibular nucleus, arbor vitae, dorsal acoustic stria, cb, cul4 5, icb, ip, irn, lav, nts, parn, spiv, suv, arb, das",59494
dc21e80d-97d7-44ca-a729-a8e3f9b14305,176b4fe3-f570-4d9f-9e25-a5d218f75c8b,176b4fe3-f570-4d9f-9e25-a5d218f75c8b,wittenlab,ibl_witten_26,2020-06-09,2021-01-31,probe00,3A,true,false,"35 good, 728 overall",35,728,3435735,1111,108 minutes,108,6487.638533333334,728,8,5,VISp5;VISp4;RSPagl5;VISpl5;APr;PAR;void;FL,VISpl5;APr;PAR;FL;void,"area prostriata, flocculus, parasubiculum, posterolateral visual area layer 5, void, apr, fl, par, vispl5, void",45203
8c2f7f4d-7346-42a4-a715-4d37a5208535,5b489aee-75e8-42af-aca6-3026d9a54c2d,5b489aee-75e8-42af-aca6-3026d9a54c2d,wittenlab,ibl_witten_26,2020-06-09,2021-01-29,probe01,3A,true,false,"121 good, 658 overall",121,658,7352277,471,29 minutes,29,1779.3596429396894,658,10,6,VISpl1;void;SIM;CUL4 5;PARN;arb;P;KF;I5;V,CUL4 5;KF;P;I5;V;PARN,"intertrigeminal nucleus, koelliker-fuse subnucleus, lobules iv-v, motor nucleus of trigeminal, parvicellular reticular nucleus, pons, cul4 5, i5, kf, p, parn, v",30159
ff96bfe1-d925-4553-94b5-bf8297adf259,84fd7fa3-6c2d-4233-b265-46a427d3d68d,84fd7fa3-6c2d-4233-b265-46a427d3d68d,wittenlab,ibl_witten_26,2020-06-09,2021-01-27,probe01,3A,true,false,"104 good, 748 overall",104,748,3878980,426,77 minutes,77,4620.9797,748,14,7,SSp-tr1;SSp-tr2/3;SSp-tr5;SSp-tr6a;SSp-ul6b;SSp-ul6a;CA1;CA2;CA3;alv;root;LP;PO;VPM,SSp-tr1;CA1;CA2;CA3;LP;PO;VPM,"field ca1, field ca2, field ca3, lateral posterior nucleus of the thalamus, posterior complex of the thalamus, primary somatosensory area trunk layer 1, ventral posteromedial nucleus of the thalamus, ca1, ca2, ca3, lp, po, ssp-tr1, vpm",31612
ff96bfe1-d925-4553-94b5-bf8297adf259,86553ccc-2e51-4cfb-a8e6-80da6860c8d9,86553ccc-2e51-4cfb-a8e6-80da6860c8d9,wittenlab,ibl_witten_26,2020-06-09,2021-01-27,probe00,3A,true,false,"129 good, 1529 overall",129,1529,11610481,426,77 minutes,77,4625.376966666667,1529,10,8,ANcr2;arb;PRM;SPVI;COPY;MY;SPVC;root;Pa5;sptV,ANcr2;arb;PRM;COPY;SPVI;Pa5;SPVC;MY,"copula pyramidis, crus 2, medulla, paramedian lobule, paratrigeminal nucleus, spinal nucleus of the trigeminal caudal part, spinal nucleus of the trigeminal interpolar part, arbor vitae, ancr2, copy, my, prm, pa5, spvc, spvi, arb",57222
a9138924-4395-4981-83d1-530f6ff7c8fc,9338f8bb-e097-46d8-81b4-7f37beb4d308,9338f8bb-e097-46d8-81b4-7f37beb4d308,wittenlab,ibl_witten_26,2020-06-09,2021-01-28,probe00,3A,true,false,"93 good, 1050 overall",93,1050,5448290,884,99 minutes,99,5945.017466666666,1050,19,15,CA1;alv;CA2;CA3;LGd-sh;LGd-co;LGv;ar;RT;fiber tracts;int;opt;VL;STR;st;CTXsp;BMAp;PA;COApm,CA1;CA3;LGd-sh;LGd-co;LGv;ar;RT;fiber tracts;int;opt;VL;STR;st;CTXsp;PA,"cortical subplate, dorsal part of the lateral geniculate complex core, dorsal part of the lateral geniculate complex shell, field ca1, field ca3, posterior amygdalar nucleus, reticular nucleus of the thalamus, striatum, ventral part of the lateral geniculate complex, auditory radiation, fiber tracts, internal capsule, lateral ventricle, optic tract, stria terminalis, ca1, ca3, ctxsp, lgd-co, lgd-sh, lgv, pa, rt, str, vl, ar, fiber tracts, int, opt, st",51401
a9138924-4395-4981-83d1-530f6ff7c8fc,d8c7d3f2-f8e7-451d-bca1-7800f4ef52ed,d8c7d3f2-f8e7-451d-bca1-7800f4ef52ed,wittenlab,ibl_witten_26,2020-06-09,2021-01-28,probe01,3A,true,false,"51 good, 1364 overall",51,1364,6634942,884,98 minutes,98,5938.388587503448,1364,5,4,void;ANcr1;ANcr2;PRM;arb,void;ANcr1;ANcr2;PRM,"crus 1, crus 2, paramedian lobule, void, ancr1, ancr2, prm, void",58321
09394481-8dd2-4d5c-9327-f2753ede92d7,da57bb3a-b0f2-465d-a5fc-cc84341450b0,da57bb3a-b0f2-465d-a5fc-cc84341450b0,wittenlab,ibl_witten_26,2020-06-09,2021-01-30,probe01,3A,true,false,"99 good, 1173 overall",99,1173,5792948,912,94 minutes,94,5641.245512011668,1173,16,8,RSPagl2/3;VISpl2/3;RSPd1;void;root;MB;ll;CB;CUL4 5;arb;sctv;PB;scp;SUT;V;P5,CUL4 5;CB;arb;sctv;PB;scp;SUT;V,"cerebellum, lobules iv-v, motor nucleus of trigeminal, parabrachial nucleus, supratrigeminal nucleus, arbor vitae, superior cerebelar peduncles, ventral spinocerebellar tract, cb, cul4 5, pb, sut, v, arb, scp, sctv",53656
73918ae1-e4fd-4c18-b132-00cb555b1ad2,0851db85-2889-4070-ac18-a40e8ebd96ba,0851db85-2889-4070-ac18-a40e8ebd96ba,wittenlab,ibl_witten_27,2020-07-14,2021-01-21,probe01,3A,true,false,"33 good, 416 overall",33,416,669345,625,71 minutes,71,4298.103884910819,416,17,7,void;CA1;VISam1;VISam2/3;VISam4;VISam5;VISam6a;VISam6b;ccs;DG-sg;DG-mo;bsc;Eth;DG-po;TH;LP;POL,VISam5;VISam6b;CA1;DG-mo;POL;TH;Eth,"anteromedial visual area layer 5, anteromedial visual area layer 6b, dentate gyrus molecular layer, ethmoid nucleus of the thalamus, field ca1, posterior limiting nucleus of the thalamus, thalamus, ca1, dg-mo, eth, pol, th, visam5, visam6b",26055
952870e5-f2a7-4518-9e6d-71585460f6fe,19137f8d-0f3b-4923-93ad-f741758e1b2e,19137f8d-0f3b-4923-93ad-f741758e1b2e,wittenlab,ibl_witten_27,2020-07-14,2021-01-19,probe01,3A,true,false,"80 good, 895 overall",80,895,6770834,906,87 minutes,87,5278.796183856421,895,14,7,void;VISpm1;VISpm2/3;VISpm4;VISpm5;VISpm6a;fp;dhc;alv;SUB;root;NOT;APN;MRN,VISpm5;VISpm6a;dhc;SUB;NOT;APN;MRN,"anterior pretectal nucleus, midbrain reticular nucleus, nucleus of the optic tract, subiculum, dorsal hippocampal commissure, posteromedial visual area layer 5, posteromedial visual area layer 6a, apn, mrn, not, sub, vispm5, vispm6a, dhc",46264
c728f6fd-58e2-448d-aefb-a72c637b604c,30dfb8c6-9202-43fd-a92d-19fe68602b6f,30dfb8c6-9202-43fd-a92d-19fe68602b6f,wittenlab,ibl_witten_27,2020-07-14,2021-01-16,probe00,3A,true,false,"42 good, 794 overall",42,794,4313220,622,67 minutes,67,4038.6133666666665,794,8,6,SIM;arb;IP;V4r;VCO;DN;CB;DCO,SIM;arb;IP;CB;DN;DCO,"cerebellum, dentate nucleus, dorsal cochlear nucleus, interposed nucleus, simple lobule, arbor vitae, cb, dco, dn, ip, sim, arb",36960
91e04f86-89df-4dec-a8f8-fa915c9a5f1a,37137b1d-34d4-4183-9796-abfc9ffb6abe,37137b1d-34d4-4183-9796-abfc9ffb6abe,wittenlab,ibl_witten_27,2020-07-14,2021-01-15,probe00,3A,true,false,"109 good, 984 overall",109,984,12770547,548,63 minutes,63,3816.3289666666665,984,7,6,void;SIM;ANcr1;arb;COPY;PFL;ANcr2,void;SIM;ANcr1;arb;ANcr2;COPY,"copula pyramidis, crus 1, crus 2, simple lobule, arbor vitae, void, ancr1, ancr2, copy, sim, arb, void",42512
